($inmillions),,,,,,
,,,,,,Yr.-to-Yr.
,,,,,Yr.-to-Yr.,PercentChange
,,,,,Percent,Adjustedfor
FortheyearendedDecember31:,,2025,,2024 (1),Change,Currency
Softwarerevenue,$,"29962
,",$,"27085
,","106%
.","91%
."
HybridCloud,$,"7327
,",$,"6490
,","129%
.","117%
."
Automation,,"7733
,",,"6558
,","179
.","165
."
Data,,"6299
,",,"5629
,","119
.","106
."
TransactionProcessing,,"8603
,",,"8408
,","23
.","04
."
