($inmillions),,,,,,
,,,,,,Yr.-to-Yr.
,,,,,Yr.-to-Yr.,PercentChange
,,,,,Percent,Adjustedfor
FortheyearendedDecember31:,,2024(1),,2023(1),Change,Currency
Consultingrevenue,$,"20692
,",$,"20884
,","(09)%
.","06%
."
StrategyandTechnology,$,"11488
,",$,"11430
,","05%
.","20%
."
IntelligentOperations,,"9204
,",,"9455
,","(27)
.","(12)
."
