($inmillions),,,,,
,Amortization,,,,Other
,Life(inYears),,"Apptio, Inc.",,Acquisitions
Currentassets,,$,145,$,83
"Property, plant and equipment/noncurrent assets",,,23,,20
Intangibleassets,,,,,
Goodwill,N/A,,"3501
,",,382
Clientrelationships,6—10,,770,,44
Completedtechnology,5—7,,530,,108
Trademarks,1—5,,35,,2
Totalassetsacquired,,$,"5005
,",$,639
Currentliabilities,,,250,,44
Noncurrentliabilities,,,143,,10
Totalliabilitiesassumed,,$,393,$,54
Totalpurchaseprice,,$,"4612
,",$,585
