($inmillions),,,,,,
,,,,,,Yr.-to-Yr.
,,,,,Yr.-to-Yr.,PercentChange
,,,,,Percent,Adjustedfor
FortheyearendedDecember31:,,2025,,2024,Change,Currency
Totalrevenue,$,"67535
,",$,"62753
,","76%
.","61%
."
Americas,$,"33342
,",$,"31266
,","66%
.","69%
."
Europe/MiddleEast/Africa,,"22189
,",,"19429
,","142
.","90
."
AsiaPacific,,"12004
,",,"12058
,","(04)
.","(07)
."
