_In thousands of euros_<br>**31 Dec 24**<br>**Provisions**<br>**Reversals**<br>**Other items**,**30 Jun 25**
**Included in the cost of risk**
"French Overseas Department subsidiary risks<br>17,197<br>169<br>(499)<br>-<br>Other provisions for risk (*)<br>124,710<br>23,253<br>(27,241)<br>(5,060)<br>of which stage 1<br>27,939<br>3,140<br>(3,748)<br>-<br>of which stage 2<br>53,115<br>8,035<br>(6,579)<br>-<br>of which stage 3<br>43,656<br>12,078<br>(16,915)<br>(5,060)","16,867<br>115,662<br>27,331<br>54,571<br>33,760"
**Excluded from the cost of risk**
"Provision for expenses – Sovereign loans<br>574,800<br>105,278<br>(168,300)<br>1,280<br>_of which calibration of the reserve account_<br>285,324<br>48,190<br>(82)<br>-<br>Salary and employee benefit expenses<br>136,385<br>19<br>(11,339)<br>-<br>Provision for risks and expenses (*)<br>29,261<br>696<br>(1,717)<br>5,060<br>**Total**<br>**882,353**<br>**129,415**<br>**(209,095)**<br>**1,280**","513,059<br>333,432<br>125,066<br>33,299<br>**803,953**"
