30 Jun 25.Balance  sheet Income,31 Dec 24.Impact (in thousands of euros) Balance  sheet Income,30 Jun 24.Balance  sheet Income,30 Jun 24.
,"SIC 30,680 (3,449) 34,643 (6,112) 38,071 (2,685)",,
,,"Socredo 127,335 2,607 125,677 4,742 124,065 3,129",
,,"Total 158,014 (842) 160,320 (1,370) 162,135 445",
